Region,Country,ISO.Code,RE.or.Non.RE,Group.Technology,Technology,Producer.Type,Year,Electricity.Installed.Capacity..MW.
Middle East,United Arab Emirates,ARE,Total Renewable,Wind energy,Onshore wind energy,On-grid,2019,0
Middle East,Yemen,YEM,Total Non-Renewable,Fossil fuels,Fossil fuels,Off-grid,2020,12
Middle East,Yemen,YEM,Total Non-Renewable,Fossil fuels,Fossil fuels,On-grid,2016,"1,519"
Middle East,Yemen,YEM,Total Non-Renewable,Fossil fuels,Fossil fuels,On-grid,2017,"1,579"
Middle East,Yemen,YEM,Total Non-Renewable,Fossil fuels,Fossil fuels,On-grid,2018,"1,579"
Middle East,Yemen,YEM,Total Non-Renewable,Fossil fuels,Fossil fuels,On-grid,2019,"1,668"
Middle East,Yemen,YEM,Total Non-Renewable,Fossil fuels,Fossil fuels,On-grid,2020,"1,682"
Middle East,Yemen,YEM,Total Renewable,Solar energy,Off-grid Solar photovoltaic,Off-grid,2016,80
Middle East,Yemen,YEM,Total Renewable,Solar energy,Off-grid Solar photovoltaic,Off-grid,2017,100
Middle East,Yemen,YEM,Total Renewable,Solar energy,Off-grid Solar photovoltaic,Off-grid,2018,250
Middle East,Yemen,YEM,Total Renewable,Solar energy,Off-grid Solar photovoltaic,Off-grid,2019,250
Middle East,Yemen,YEM,Total Renewable,Solar energy,Off-grid Solar photovoltaic,Off-grid,2020,253
North America,Canada,CAN,Total Non-Renewable,Fossil fuels,Fossil fuels,On-grid,2016,"32,601"
North America,Canada,CAN,Total Non-Renewable,Fossil fuels,Fossil fuels,On-grid,2017,"34,071"
North America,Canada,CAN,Total Non-Renewable,Fossil fuels,Fossil fuels,On-grid,2018,"33,511"
North America,Canada,CAN,Total Non-Renewable,Fossil fuels,Fossil fuels,On-grid,2019,"33,922"
North America,Canada,CAN,Total Non-Renewable,Fossil fuels,Fossil fuels,On-grid,2020,"33,951"
North America,Canada,CAN,Total Non-Renewable,Nuclear,Nuclear,On-grid,2016,"14,033"
North America,Canada,CAN,Total Non-Renewable,Nuclear,Nuclear,On-grid,2017,"14,033"
North America,Canada,CAN,Total Non-Renewable,Nuclear,Nuclear,On-grid,2018,"14,033"
North America,Canada,CAN,Total Non-Renewable,Nuclear,Nuclear,On-grid,2019,"14,033"
North America,Canada,CAN,Total Non-Renewable,Nuclear,Nuclear,On-grid,2020,"14,033"
North America,Canada,CAN,Total Non-Renewable,Other non-renewable energy,Other non-renewable energy,On-grid,2016,39
North America,Canada,CAN,Total Non-Renewable,Other non-renewable energy,Other non-renewable energy,On-grid,2017,38
North America,Canada,CAN,Total Non-Renewable,Other non-renewable energy,Other non-renewable energy,On-grid,2018,38
North America,Canada,CAN,Total Non-Renewable,Other non-renewable energy,Other non-renewable energy,On-grid,2019,38
North America,Canada,CAN,Total Non-Renewable,Other non-renewable energy,Other non-renewable energy,On-grid,2020,38
North America,Canada,CAN,Total Non-Renewable,Pumped storage,Pumped storage,On-grid,2016,174
North America,Canada,CAN,Total Non-Renewable,Pumped storage,Pumped storage,On-grid,2017,174
North America,Canada,CAN,Total Non-Renewable,Pumped storage,Pumped storage,On-grid,2018,174
North America,Canada,CAN,Total Non-Renewable,Pumped storage,Pumped storage,On-grid,2019,174
North America,Canada,CAN,Total Non-Renewable,Pumped storage,Pumped storage,On-grid,2020,174
North America,Canada,CAN,Total Renewable,Bioenergy,Solid biofuels,On-grid,2016,"2,282"
North America,Canada,CAN,Total Renewable,Bioenergy,Solid biofuels,On-grid,2017,"2,282"
North America,Canada,CAN,Total Renewable,Bioenergy,Solid biofuels,On-grid,2018,"2,322"
North America,Canada,CAN,Total Renewable,Bioenergy,Solid biofuels,On-grid,2019,"2,322"
North America,Canada,CAN,Total Renewable,Bioenergy,Solid biofuels,On-grid,2020,"2,322"
North America,Canada,CAN,Total Renewable,Bioenergy,Biogas,On-grid,2016,116
North America,Canada,CAN,Total Renewable,Bioenergy,Biogas,On-grid,2017,139
North America,Canada,CAN,Total Renewable,Bioenergy,Biogas,On-grid,2018,139
North America,Canada,CAN,Total Renewable,Bioenergy,Biogas,On-grid,2019,140
North America,Canada,CAN,Total Renewable,Bioenergy,Biogas,On-grid,2020,147
North America,Canada,CAN,Total Renewable,Bioenergy,Liquid biofuels,On-grid,2017,876
North America,Canada,CAN,Total Renewable,Bioenergy,Liquid biofuels,On-grid,2018,876
North America,Canada,CAN,Total Renewable,Bioenergy,Liquid biofuels,On-grid,2019,876
North America,Canada,CAN,Total Renewable,Bioenergy,Liquid biofuels,On-grid,2020,876
North America,Canada,CAN,Total Renewable,Bioenergy,Renewable municipal waste,On-grid,2016,39
North America,Canada,CAN,Total Renewable,Bioenergy,Renewable municipal waste,On-grid,2017,38
North America,Canada,CAN,Total Renewable,Bioenergy,Renewable municipal waste,On-grid,2018,38
North America,Canada,CAN,Total Renewable,Bioenergy,Renewable municipal waste,On-grid,2019,38
North America,Canada,CAN,Total Renewable,Bioenergy,Renewable municipal waste,On-grid,2020,38
North America,Canada,CAN,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,On-grid,2016,"80,085"
North America,Canada,CAN,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,On-grid,2017,"80,657"
North America,Canada,CAN,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,On-grid,2018,"80,830"
North America,Canada,CAN,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,On-grid,2019,"80,879"
North America,Canada,CAN,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,On-grid,2020,"80,884"
North America,Canada,CAN,Total Renewable,Marine energy,Marine energy,On-grid,2016,20
North America,Canada,CAN,Total Renewable,Marine energy,Marine energy,On-grid,2017,20
North America,Canada,CAN,Total Renewable,Marine energy,Marine energy,On-grid,2018,20
North America,Canada,CAN,Total Renewable,Marine energy,Marine energy,On-grid,2019,20
North America,Canada,CAN,Total Renewable,Marine energy,Marine energy,On-grid,2020,20
North America,Canada,CAN,Total Renewable,Solar energy,On-grid Solar photovoltaic,On-grid,2016,"2,661"
North America,Canada,CAN,Total Renewable,Solar energy,On-grid Solar photovoltaic,On-grid,2017,"2,913"
North America,Canada,CAN,Total Renewable,Solar energy,On-grid Solar photovoltaic,On-grid,2018,"3,100"
North America,Canada,CAN,Total Renewable,Solar energy,On-grid Solar photovoltaic,On-grid,2019,"3,310"
North America,Canada,CAN,Total Renewable,Solar energy,On-grid Solar photovoltaic,On-grid,2020,"3,325"
North America,Canada,CAN,Total Renewable,Wind energy,Onshore wind energy,On-grid,2016,"11,973"
North America,Canada,CAN,Total Renewable,Wind energy,Onshore wind energy,On-grid,2017,"12,403"
North America,Canada,CAN,Total Renewable,Wind energy,Onshore wind energy,On-grid,2018,"12,816"
North America,Canada,CAN,Total Renewable,Wind energy,Onshore wind energy,On-grid,2019,"13,413"
North America,Canada,CAN,Total Renewable,Wind energy,Onshore wind energy,On-grid,2020,"13,577"
North America,Greenland,GRL,Total Non-Renewable,Fossil fuels,Fossil fuels,Off-grid,2016,96
North America,Greenland,GRL,Total Non-Renewable,Fossil fuels,Fossil fuels,Off-grid,2017,96
North America,Greenland,GRL,Total Non-Renewable,Fossil fuels,Fossil fuels,Off-grid,2018,96
North America,Greenland,GRL,Total Non-Renewable,Fossil fuels,Fossil fuels,Off-grid,2019,96
North America,Greenland,GRL,Total Non-Renewable,Fossil fuels,Fossil fuels,Off-grid,2020,96
North America,Greenland,GRL,Total Non-Renewable,Fossil fuels,Fossil fuels,On-grid,2016,0
North America,Greenland,GRL,Total Non-Renewable,Fossil fuels,Fossil fuels,On-grid,2017,0
North America,Greenland,GRL,Total Non-Renewable,Fossil fuels,Fossil fuels,On-grid,2018,0
North America,Greenland,GRL,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,On-grid,2016,91
North America,Greenland,GRL,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,On-grid,2017,91
North America,Greenland,GRL,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,On-grid,2018,91
North America,Greenland,GRL,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,On-grid,2019,91
North America,Greenland,GRL,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,On-grid,2020,91
North America,Greenland,GRL,Total Renewable,Solar energy,Off-grid Solar photovoltaic,Off-grid,2018,0
North America,Greenland,GRL,Total Renewable,Solar energy,Off-grid Solar photovoltaic,Off-grid,2019,0
North America,Greenland,GRL,Total Renewable,Solar energy,Off-grid Solar photovoltaic,Off-grid,2020,0
North America,Greenland,GRL,Total Renewable,Wind energy,Onshore wind energy,Off-grid,2018,0
North America,Greenland,GRL,Total Renewable,Wind energy,Onshore wind energy,Off-grid,2019,0
North America,Greenland,GRL,Total Renewable,Wind energy,Onshore wind energy,Off-grid,2020,0
North America,Mexico,MEX,Total Non-Renewable,Fossil fuels,Fossil fuels,On-grid,2016,"52,044"
North America,Mexico,MEX,Total Non-Renewable,Fossil fuels,Fossil fuels,On-grid,2017,"54,446"
North America,Mexico,MEX,Total Non-Renewable,Fossil fuels,Fossil fuels,On-grid,2018,"56,421"
North America,Mexico,MEX,Total Non-Renewable,Fossil fuels,Fossil fuels,On-grid,2019,"60,174"
North America,Mexico,MEX,Total Non-Renewable,Fossil fuels,Fossil fuels,On-grid,2020,"57,997"
North America,Mexico,MEX,Total Non-Renewable,Nuclear,Nuclear,On-grid,2016,"1,608"
North America,Mexico,MEX,Total Non-Renewable,Nuclear,Nuclear,On-grid,2017,"1,608"
North America,Mexico,MEX,Total Non-Renewable,Nuclear,Nuclear,On-grid,2018,"1,608"
North America,Mexico,MEX,Total Non-Renewable,Nuclear,Nuclear,On-grid,2019,"1,608"
North America,Mexico,MEX,Total Non-Renewable,Nuclear,Nuclear,On-grid,2020,"1,608"
North America,Mexico,MEX,Total Non-Renewable,Other non-renewable energy,Other non-renewable energy,On-grid,2016,162
North America,Mexico,MEX,Total Non-Renewable,Other non-renewable energy,Other non-renewable energy,On-grid,2017,162
North America,Mexico,MEX,Total Non-Renewable,Other non-renewable energy,Other non-renewable energy,On-grid,2019,7
North America,Mexico,MEX,Total Non-Renewable,Other non-renewable energy,Other non-renewable energy,On-grid,2020,7
North America,Mexico,MEX,Total Renewable,Bioenergy,Solid biofuels,On-grid,2016,796
North America,Mexico,MEX,Total Renewable,Bioenergy,Solid biofuels,On-grid,2017,853
North America,Mexico,MEX,Total Renewable,Bioenergy,Solid biofuels,On-grid,2018,888
North America,Mexico,MEX,Total Renewable,Bioenergy,Solid biofuels,On-grid,2019,811
North America,Mexico,MEX,Total Renewable,Bioenergy,Solid biofuels,On-grid,2020,811
North America,Mexico,MEX,Total Renewable,Bioenergy,Biogas,On-grid,2016,83
North America,Mexico,MEX,Total Renewable,Bioenergy,Biogas,On-grid,2017,169
North America,Mexico,MEX,Total Renewable,Bioenergy,Biogas,On-grid,2018,217
North America,Mexico,MEX,Total Renewable,Bioenergy,Biogas,On-grid,2019,199
North America,Mexico,MEX,Total Renewable,Bioenergy,Biogas,On-grid,2020,199
North America,Mexico,MEX,Total Renewable,Geothermal energy,Geothermal energy,On-grid,2016,926
North America,Mexico,MEX,Total Renewable,Geothermal energy,Geothermal energy,On-grid,2017,926
North America,Mexico,MEX,Total Renewable,Geothermal energy,Geothermal energy,On-grid,2018,951
North America,Mexico,MEX,Total Renewable,Geothermal energy,Geothermal energy,On-grid,2019,936
North America,Mexico,MEX,Total Renewable,Geothermal energy,Geothermal energy,On-grid,2020,906
North America,Mexico,MEX,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,On-grid,2016,"12,580"
North America,Mexico,MEX,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,On-grid,2017,"12,642"
North America,Mexico,MEX,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,On-grid,2018,"12,642"
North America,Mexico,MEX,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,On-grid,2019,"12,671"
North America,Mexico,MEX,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,On-grid,2020,"12,671"
North America,Mexico,MEX,Total Renewable,Solar energy,Concentrated solar power,On-grid,2018,14
North America,Mexico,MEX,Total Renewable,Solar energy,Concentrated solar power,On-grid,2019,14
North America,Mexico,MEX,Total Renewable,Solar energy,Concentrated solar power,On-grid,2020,14
North America,Mexico,MEX,Total Renewable,Solar energy,On-grid Solar photovoltaic,On-grid,2016,389
North America,Mexico,MEX,Total Renewable,Solar energy,On-grid Solar photovoltaic,On-grid,2017,674
North America,Mexico,MEX,Total Renewable,Solar energy,On-grid Solar photovoltaic,On-grid,2018,"2,541"
North America,Mexico,MEX,Total Renewable,Solar energy,On-grid Solar photovoltaic,On-grid,2019,"4,426"
North America,Mexico,MEX,Total Renewable,Solar energy,On-grid Solar photovoltaic,On-grid,2020,"5,630"
North America,Mexico,MEX,Total Renewable,Wind energy,Onshore wind energy,On-grid,2016,"4,051"
North America,Mexico,MEX,Total Renewable,Wind energy,Onshore wind energy,On-grid,2017,"4,199"
North America,Mexico,MEX,Total Renewable,Wind energy,Onshore wind energy,On-grid,2018,"4,875"
North America,Mexico,MEX,Total Renewable,Wind energy,Onshore wind energy,On-grid,2019,"6,591"
North America,Mexico,MEX,Total Renewable,Wind energy,Onshore wind energy,On-grid,2020,"8,128"
North America,Saint Pierre and Miquelon,SPM,Total Non-Renewable,Fossil fuels,Fossil fuels,On-grid,2016,26
North America,Saint Pierre and Miquelon,SPM,Total Non-Renewable,Fossil fuels,Fossil fuels,On-grid,2017,26
North America,Saint Pierre and Miquelon,SPM,Total Non-Renewable,Fossil fuels,Fossil fuels,On-grid,2018,26
North America,Saint Pierre and Miquelon,SPM,Total Non-Renewable,Fossil fuels,Fossil fuels,On-grid,2019,26
North America,Saint Pierre and Miquelon,SPM,Total Non-Renewable,Fossil fuels,Fossil fuels,On-grid,2020,26
North America,United States of America,USA,Total Non-Renewable,Fossil fuels,Fossil fuels,On-grid,2016,"750,631"
North America,United States of America,USA,Total Non-Renewable,Fossil fuels,Fossil fuels,On-grid,2017,"748,670"
North America,United States of America,USA,Total Non-Renewable,Fossil fuels,Fossil fuels,On-grid,2018,"750,619"
North America,United States of America,USA,Total Non-Renewable,Fossil fuels,Fossil fuels,On-grid,2019,"743,307"
North America,United States of America,USA,Total Non-Renewable,Fossil fuels,Fossil fuels,On-grid,2020,"737,812"
North America,United States of America,USA,Total Non-Renewable,Nuclear,Nuclear,On-grid,2016,"99,565"
North America,United States of America,USA,Total Non-Renewable,Nuclear,Nuclear,On-grid,2017,"99,629"
North America,United States of America,USA,Total Non-Renewable,Nuclear,Nuclear,On-grid,2018,"99,629"
North America,United States of America,USA,Total Non-Renewable,Nuclear,Nuclear,On-grid,2019,"98,266"
North America,United States of America,USA,Total Non-Renewable,Nuclear,Nuclear,On-grid,2020,"96,702"
North America,United States of America,USA,Total Non-Renewable,Other non-renewable energy,Other non-renewable energy,On-grid,2016,"2,538"
North America,United States of America,USA,Total Non-Renewable,Other non-renewable energy,Other non-renewable energy,On-grid,2017,"3,298"
North America,United States of America,USA,Total Non-Renewable,Other non-renewable energy,Other non-renewable energy,On-grid,2018,"3,293"
North America,United States of America,USA,Total Non-Renewable,Other non-renewable energy,Other non-renewable energy,On-grid,2019,"3,270"
North America,United States of America,USA,Total Non-Renewable,Other non-renewable energy,Other non-renewable energy,On-grid,2020,"3,270"
North America,United States of America,USA,Total Non-Renewable,Pumped storage,Pumped storage,On-grid,2016,"19,027"
North America,United States of America,USA,Total Non-Renewable,Pumped storage,Pumped storage,On-grid,2017,"19,059"
North America,United States of America,USA,Total Non-Renewable,Pumped storage,Pumped storage,On-grid,2018,"19,104"
North America,United States of America,USA,Total Non-Renewable,Pumped storage,Pumped storage,On-grid,2019,"19,152"
North America,United States of America,USA,Total Non-Renewable,Pumped storage,Pumped storage,On-grid,2020,"19,267"
North America,United States of America,USA,Total Renewable,Bioenergy,Solid biofuels,On-grid,2016,"9,249"
North America,United States of America,USA,Total Renewable,Bioenergy,Solid biofuels,On-grid,2017,"9,134"
North America,United States of America,USA,Total Renewable,Bioenergy,Solid biofuels,On-grid,2018,"9,046"
North America,United States of America,USA,Total Renewable,Bioenergy,Solid biofuels,On-grid,2019,"8,822"
North America,United States of America,USA,Total Renewable,Bioenergy,Solid biofuels,On-grid,2020,"8,821"
North America,United States of America,USA,Total Renewable,Bioenergy,Biogas,On-grid,2016,"2,375"
North America,United States of America,USA,Total Renewable,Bioenergy,Biogas,On-grid,2017,"2,416"
North America,United States of America,USA,Total Renewable,Bioenergy,Biogas,On-grid,2018,"2,384"
North America,United States of America,USA,Total Renewable,Bioenergy,Biogas,On-grid,2019,"2,368"
North America,United States of America,USA,Total Renewable,Bioenergy,Biogas,On-grid,2020,"2,291"
North America,United States of America,USA,Total Renewable,Bioenergy,Liquid biofuels,On-grid,2016,155
North America,United States of America,USA,Total Renewable,Bioenergy,Liquid biofuels,On-grid,2017,165
North America,United States of America,USA,Total Renewable,Bioenergy,Liquid biofuels,On-grid,2018,165
North America,United States of America,USA,Total Renewable,Bioenergy,Liquid biofuels,On-grid,2019,165
North America,United States of America,USA,Total Renewable,Bioenergy,Liquid biofuels,On-grid,2020,165
North America,United States of America,USA,Total Renewable,Bioenergy,Renewable municipal waste,On-grid,2016,"1,124"
North America,United States of America,USA,Total Renewable,Bioenergy,Renewable municipal waste,On-grid,2017,"1,123"
North America,United States of America,USA,Total Renewable,Bioenergy,Renewable municipal waste,On-grid,2018,"1,118"
North America,United States of America,USA,Total Renewable,Bioenergy,Renewable municipal waste,On-grid,2019,"1,095"
North America,United States of America,USA,Total Renewable,Bioenergy,Renewable municipal waste,On-grid,2020,"1,095"
North America,United States of America,USA,Total Renewable,Geothermal energy,Geothermal energy,On-grid,2016,"2,517"
North America,United States of America,USA,Total Renewable,Geothermal energy,Geothermal energy,On-grid,2017,"2,483"
North America,United States of America,USA,Total Renewable,Geothermal energy,Geothermal energy,On-grid,2018,"2,541"
North America,United States of America,USA,Total Renewable,Geothermal energy,Geothermal energy,On-grid,2019,"2,555"
North America,United States of America,USA,Total Renewable,Geothermal energy,Geothermal energy,On-grid,2020,"2,587"
North America,United States of America,USA,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,On-grid,2016,"71,287"
North America,United States of America,USA,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,On-grid,2017,"71,266"
North America,United States of America,USA,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,On-grid,2018,"71,365"
North America,United States of America,USA,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,On-grid,2019,"71,239"
North America,United States of America,USA,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,On-grid,2020,"71,412"
North America,United States of America,USA,Total Renewable,Hydropower (excl. Pumped Storage),Mixed Hydro Plants,On-grid,2016,"12,378"
North America,United States of America,USA,Total Renewable,Hydropower (excl. Pumped Storage),Mixed Hydro Plants,On-grid,2017,"12,378"
North America,United States of America,USA,Total Renewable,Hydropower (excl. Pumped Storage),Mixed Hydro Plants,On-grid,2018,"12,378"
